job_id,degree,bipartite_degree_centrality,pagerank,is_isolate,component_size,community_global,community_size
J_000447,30,0.003,0.0001832869102476134,0,3102,6,1531
J_000448,30,0.003,0.00018444499532181254,0,3102,1,1571
J_000449,30,0.003,0.00019822057837048544,0,1550,5,1550
J_000450,30,0.003,0.00020402749307113353,0,1565,2,1565
J_000451,30,0.003,0.0001811381751070369,0,1559,4,1559
J_000452,30,0.003,0.0001915215048687599,0,1559,4,1559
J_000453,30,0.003,0.0001784642376904411,0,3102,6,1531
J_000454,30,0.003,0.0001843056214939485,0,3102,1,1571
J_000455,30,0.003,0.00017999564035755074,0,1505,7,1505
J_000456,30,0.003,0.00020458289132779524,0,1565,2,1565
J_000457,30,0.003,0.0001907007159744978,0,1559,4,1559
J_000458,30,0.003,0.00018419558065997703,0,1505,7,1505
J_000459,30,0.003,0.00018900615545876478,0,1628,0,1628
J_000460,30,0.003,0.00019148867022064598,0,1562,3,1562
J_000461,30,0.003,0.00019470354611738909,0,1550,5,1550
J_000462,30,0.003,0.00018984943023257625,0,1550,5,1550
J_000463,30,0.003,0.00020584747213716855,0,1565,2,1565
J_000464,30,0.003,0.00018444965088486683,0,1562,3,1562
J_000465,30,0.003,0.00019768833582218263,0,3102,6,1531
J_000466,30,0.003,0.00018782350165802612,0,1559,4,1559
J_000467,30,0.003,0.00020492011130396657,0,1565,2,1565
J_000468,30,0.003,0.00018216288634522747,0,3102,1,1571
J_000469,30,0.003,0.00018050099430499852,0,3102,1,1571
J_000470,30,0.003,0.00020485225513197815,0,1628,0,1628
J_000471,30,0.003,0.00020340404146292074,0,1565,2,1565
J_000472,30,0.003,0.0001921740306750633,0,1505,7,1505
J_000473,30,0.003,0.000212006382141867,0,1565,2,1565
J_000474,30,0.003,0.00019101625445028743,0,1628,0,1628
J_000475,30,0.003,0.0001962693410867168,0,1550,5,1550
J_000476,30,0.003,0.0001863563000229855,0,1559,4,1559
J_000477,30,0.003,0.00018622093387476616,0,1505,7,1505
J_000478,30,0.003,0.0001959570822400101,0,1559,4,1559
J_000479,30,0.003,0.0001918973583533587,0,1559,4,1559
J_000480,30,0.003,0.00020376673009283767,0,1550,5,1550
J_000481,30,0.003,0.00018081973183973045,0,3102,1,1571
J_000482,30,0.003,0.00018947074200827238,0,1559,4,1559
J_000483,30,0.003,0.00018953830062384252,0,1562,3,1562
J_000484,30,0.003,0.00020164605143394682,0,1628,0,1628
J_000485,30,0.003,0.00018311792444917997,0,3102,6,1531
J_000486,30,0.003,0.00020075096031788755,0,1628,0,1628
J_000487,30,0.003,0.00020408881812483866,0,1550,5,1550
J_000488,30,0.003,0.00020795878555200108,0,1565,2,1565
J_000489,30,0.003,0.00021827545731250108,0,1565,2,1565
J_000490,30,0.003,0.000190634867829568,0,1562,3,1562
J_000491,30,0.003,0.00020091970448570025,0,1550,5,1550
J_000492,30,0.003,0.00020930388509970047,0,1565,2,1565
J_000493,30,0.003,0.00017787116701230564,0,3102,1,1571
J_000494,30,0.003,0.00018046008792673937,0,3102,6,1531
J_000495,30,0.003,0.00018476829284488187,0,3102,6,1531
J_000496,30,0.003,0.00018958288597815994,0,1628,0,1628
J_000497,30,0.003,0.00018227262096526297,0,3102,6,1531
J_000498,30,0.003,0.0001989994112583479,0,1628,0,1628
J_000499,30,0.003,0.00020265986052760805,0,1559,4,1559
J_000500,30,0.003,0.00017973495284063536,0,1505,7,1505
J_000501,30,0.003,0.0001871152353728709,0,1628,0,1628
J_000502,30,0.003,0.0001900897709944508,0,1628,0,1628
J_000503,30,0.003,0.000204884686210285,0,1565,2,1565
J_000504,30,0.003,0.0001977806791118382,0,1565,2,1565
J_000505,30,0.003,0.00019459314464191524,0,1628,0,1628
J_000506,30,0.003,0.00017837655288164983,0,1505,7,1505
J_000507,30,0.003,0.00020025884292443826,0,1559,4,1559
J_000508,30,0.003,0.00017897295078919616,0,1505,7,1505
J_000509,30,0.003,0.00019797312441101867,0,1550,5,1550
J_000510,30,0.003,0.00018677975995367386,0,1628,0,1628
J_000511,30,0.003,0.00020361267342955652,0,1565,2,1565
J_000512,30,0.003,0.00020017819614247725,0,1562,3,1562
J_000513,30,0.003,0.0001916676914921931,0,1628,0,1628
J_000514,30,0.003,0.0002041715713138657,0,1550,5,1550
J_000515,30,0.003,0.00019765838331981095,0,1628,0,1628
J_000516,30,0.003,0.00018098780072405381,0,3102,1,1571
J_000517,30,0.003,0.00017083289302232565,0,1505,7,1505
J_000518,30,0.003,0.00020371017278359945,0,1565,2,1565
J_000519,30,0.003,0.0001999902486427092,0,1562,3,1562
J_000520,30,0.003,0.00019434932890702468,0,1550,5,1550
J_000521,30,0.003,0.00017803283268284879,0,1505,7,1505
J_000522,30,0.003,0.00019289473635962493,0,1559,4,1559
J_000523,30,0.003,0.00019184895724808337,0,1562,3,1562
J_000524,30,0.003,0.0001830239233441494,0,1559,4,1559
J_000525,30,0.003,0.0001922552529143374,0,1559,4,1559
J_000526,30,0.003,0.00018682793331874808,0,1559,4,1559
J_000527,30,0.003,0.00019685882778649335,0,1550,5,1550
J_000528,30,0.003,0.0001896413981407028,0,1562,3,1562
J_000529,30,0.003,0.00018913645053676497,0,1562,3,1562
J_000530,30,0.003,0.00019691441646880998,0,1550,5,1550
J_000531,30,0.003,0.00020807605988253607,0,1565,2,1565
J_000532,30,0.003,0.0001788093703320524,0,1505,7,1505
J_000533,30,0.003,0.00017784341383306538,0,3102,1,1571
J_000534,30,0.003,0.00018576543788381786,0,3102,6,1531
J_000535,30,0.003,0.00019141164452574446,0,1550,5,1550
J_000536,30,0.003,0.00020068269926960976,0,1550,5,1550
J_000537,30,0.003,0.00017922362495414874,0,1505,7,1505
J_000538,30,0.003,0.00018957635040885105,0,3102,6,1531
J_000539,30,0.003,0.00018077535469864894,0,3102,6,1531
J_000540,30,0.003,0.00018690253728079743,0,1559,4,1559
J_000541,30,0.003,0.00020359069816874503,0,1628,0,1628
J_000542,30,0.003,0.00018068489289353233,0,3102,6,1531
J_000543,30,0.003,0.00019077499500665983,0,1562,3,1562
J_000544,30,0.003,0.00018085932368412612,0,1505,7,1505
J_000545,30,0.003,0.00021672921292987694,0,1550,5,1550
J_000546,30,0.003,0.00020049108656657586,0,1565,2,1565
J_000547,30,0.003,0.00021110699026423158,0,1565,2,1565
J_000548,30,0.003,0.00018486711734673356,0,3102,6,1531
J_000549,30,0.003,0.00020310214033269382,0,1550,5,1550
J_000550,30,0.003,0.00018720709225115707,0,1559,4,1559
J_000551,30,0.003,0.00018896997061164942,0,1505,7,1505
J_000552,30,0.003,0.00018104639653847575,0,1505,7,1505
J_000553,30,0.003,0.00017411423730368073,0,1505,7,1505
J_000554,30,0.003,0.00019596048814902336,0,1628,0,1628
J_000555,30,0.003,0.00017751132879529905,0,1505,7,1505
J_000556,30,0.003,0.00019226083882340422,0,1562,3,1562
J_000557,30,0.003,0.00021470966759926932,0,1565,2,1565
J_000558,30,0.003,0.00017868188374466624,0,1505,7,1505
J_000559,30,0.003,0.00018523913237160824,0,3102,1,1571
J_000560,30,0.003,0.00018697950834913556,0,3102,6,1531
J_000561,30,0.003,0.00019607122110792708,0,3102,1,1571
J_000562,30,0.003,0.00021160160612638287,0,1565,2,1565
J_000563,30,0.003,0.00017278054020250614,0,3102,6,1531
J_000564,30,0.003,0.00018918972232819935,0,3102,6,1531
J_000565,30,0.003,0.00018436846748849517,0,3102,6,1531
J_000566,30,0.003,0.00019574633837813544,0,1550,5,1550
J_000567,30,0.003,0.0001880154334832074,0,1628,0,1628
J_000568,30,0.003,0.0001989196445209378,0,1628,0,1628
J_000569,30,0.003,0.00020000083149269326,0,1628,0,1628
J_000570,30,0.003,0.00018460687698424244,0,3102,6,1531
J_000571,30,0.003,0.00018058845803284706,0,3102,1,1571
J_000572,30,0.003,0.00018272845615719457,0,3102,1,1571
J_000573,30,0.003,0.00018764319950752387,0,1505,7,1505
J_000574,30,0.003,0.00018979863482479083,0,1562,3,1562
J_000575,30,0.003,0.00019179344949111184,0,1559,4,1559
J_000576,30,0.003,0.0001993226209700457,0,1559,4,1559
J_000577,30,0.003,0.00018735687508627505,0,1559,4,1559
J_000578,30,0.003,0.00017994804008307928,0,3102,1,1571
J_000579,30,0.003,0.00018878935064040156,0,1559,4,1559
J_000580,30,0.003,0.0002003984120682604,0,1550,5,1550
J_000581,30,0.003,0.00019153620435663897,0,1628,0,1628
J_000582,30,0.003,0.00017921971275837483,0,3102,6,1531
J_000583,30,0.003,0.00018686769411151228,0,3102,1,1571
J_000584,30,0.003,0.00020365225559659626,0,1550,5,1550
J_000585,30,0.003,0.00019556607931368015,0,1628,0,1628
J_000586,30,0.003,0.00018381803113627992,0,1562,3,1562
J_000587,30,0.003,0.0001836921410306159,0,3102,1,1571
J_000588,30,0.003,0.00018777782044921088,0,1559,4,1559
J_000589,30,0.003,0.00018278699487705058,0,3102,1,1571
J_000590,30,0.003,0.00019933736259610901,0,1562,3,1562
J_000591,30,0.003,0.0001956150909516825,0,1550,5,1550
J_000592,30,0.003,0.00019310434244952787,0,3102,6,1531
J_000593,30,0.003,0.00018250721271864526,0,1505,7,1505
J_000594,30,0.003,0.00020315302340070582,0,1550,5,1550
J_000595,30,0.003,0.0001920072541559768,0,1628,0,1628
J_000596,30,0.003,0.0002072265930184393,0,1565,2,1565
J_000597,30,0.003,0.0001950499613310822,0,1628,0,1628
J_000598,30,0.003,0.00019339669813268445,0,1550,5,1550
J_000599,30,0.003,0.00020138358976640479,0,1628,0,1628
J_000600,30,0.003,0.0001909168725315801,0,1628,0,1628
J_000601,30,0.003,0.00017568164490539258,0,3102,1,1571
J_000602,30,0.003,0.00020127982772363321,0,1565,2,1565
J_000603,30,0.003,0.00020637589609414077,0,1565,2,1565
J_000604,30,0.003,0.00018704868424941916,0,1628,0,1628
J_000605,30,0.003,0.00021798235564129216,0,1565,2,1565
J_000606,30,0.003,0.000171557544230916,0,1505,7,1505
J_000607,30,0.003,0.0001779140540114087,0,3102,1,1571
J_000608,30,0.003,0.00018829041630202145,0,1562,3,1562
J_000609,30,0.003,0.00018639686176709946,0,1559,4,1559
J_000610,30,0.003,0.00018273769607392594,0,1559,4,1559
J_000611,30,0.003,0.00017990039367255282,0,3102,1,1571
J_000612,30,0.003,0.00019323242016032642,0,1559,4,1559
J_000613,30,0.003,0.0002000432090597568,0,1565,2,1565
J_000614,30,0.003,0.00019006271815439214,0,1628,0,1628
J_000615,30,0.003,0.00018683505273311358,0,1562,3,1562
J_000616,30,0.003,0.00018450469133835732,0,3102,6,1531
J_000617,30,0.003,0.00018019444461303031,0,1505,7,1505
J_000618,30,0.003,0.00017887718735538544,0,3102,6,1531
J_000619,30,0.003,0.00018387981483116645,0,1628,0,1628
J_000620,30,0.003,0.00021870800462033688,0,1565,2,1565
J_000621,30,0.003,0.0001894408189522931,0,1562,3,1562
J_000622,30,0.003,0.00020927320791695102,0,1550,5,1550
J_000623,30,0.003,0.0001986645002938217,0,1550,5,1550
J_000624,30,0.003,0.00018711221874989973,0,1628,0,1628
J_000625,30,0.003,0.00019436882081753655,0,1562,3,1562
J_000626,30,0.003,0.0001832346360407243,0,3102,6,1531
J_000627,30,0.003,0.00020224052359478462,0,1550,5,1550
J_000628,30,0.003,0.00018361061155255064,0,1505,7,1505
J_000629,30,0.003,0.00019356462914073722,0,1628,0,1628
J_000630,30,0.003,0.00019540924188539202,0,1559,4,1559
J_000631,30,0.003,0.00019124365994557127,0,1628,0,1628
J_000632,30,0.003,0.00018855034101982634,0,1628,0,1628
J_000633,30,0.003,0.00018686997564027751,0,1562,3,1562
J_000634,30,0.003,0.0001811508389214194,0,3102,6,1531
J_000635,30,0.003,0.0001810642947826942,0,3102,6,1531
J_000636,30,0.003,0.0001929444530201548,0,1628,0,1628
J_000637,30,0.003,0.0001939391612768167,0,1628,0,1628
J_000638,30,0.003,0.00019698433073957422,0,1628,0,1628
J_000639,30,0.003,0.00019461252656564828,0,1550,5,1550
J_000640,30,0.003,0.00017720616260901226,0,3102,1,1571
J_000641,30,0.003,0.00021157292832017704,0,1565,2,1565
J_000642,30,0.003,0.0001908962037312085,0,1628,0,1628
J_000643,30,0.003,0.00017927323511769008,0,1505,7,1505
J_000644,30,0.003,0.00018255854629824764,0,1562,3,1562
J_000645,30,0.003,0.00020431249284952162,0,1565,2,1565
J_000646,30,0.003,0.0001786902350659465,0,1505,7,1505
J_000647,30,0.003,0.00017704965844715303,0,3102,1,1571
J_000648,30,0.003,0.00019742586585789703,0,1628,0,1628
J_000649,30,0.003,0.0001799627094154447,0,3102,6,1531
J_000650,30,0.003,0.00019912823576850853,0,1550,5,1550
J_000651,30,0.003,0.00018268452021494218,0,1559,4,1559
J_000652,30,0.003,0.00018687540428408644,0,1559,4,1559
J_000653,30,0.003,0.00017608539113633226,0,3102,1,1571
J_000654,30,0.003,0.00019869463561975273,0,1562,3,1562
J_000655,30,0.003,0.00018350165410723014,0,3102,1,1571
J_000656,30,0.003,0.00018847167681664494,0,1562,3,1562
J_000657,30,0.003,0.00019769580514247115,0,1550,5,1550
J_000658,30,0.003,0.00018655401468017495,0,1505,7,1505
J_000659,30,0.003,0.00019295383834207894,0,1628,0,1628
J_000660,30,0.003,0.0001926509516327,0,1628,0,1628
J_000661,30,0.003,0.00019397925958061142,0,1628,0,1628
J_000662,30,0.003,0.00018067833255013,0,3102,1,1571
J_000663,30,0.003,0.00018699396270596417,0,1628,0,1628
J_000664,30,0.003,0.00018853985906848463,0,1562,3,1562
J_000665,30,0.003,0.00019046785529675374,0,1550,5,1550
J_000666,30,0.003,0.00017247545915900818,0,3102,1,1571
J_000667,30,0.003,0.00017968837046183065,0,1505,7,1505
J_000668,30,0.003,0.00019219652430946192,0,1628,0,1628
J_000669,30,0.003,0.00020452154714773428,0,1565,2,1565
J_000670,30,0.003,0.00019281909830420847,0,1628,0,1628
J_000671,30,0.003,0.00017970715039075948,0,1505,7,1505
J_000672,30,0.003,0.00018989591213990734,0,1505,7,1505
J_000673,30,0.003,0.00018917651490970298,0,1628,0,1628
J_000674,30,0.003,0.00019841209186672836,0,1550,5,1550
J_000675,30,0.003,0.0001884656360006078,0,1505,7,1505
J_000676,30,0.003,0.00020408277044861947,0,1565,2,1565
J_000677,30,0.003,0.00020126564158369427,0,1550,5,1550
J_000678,30,0.003,0.00019970081453589186,0,1550,5,1550
J_000679,30,0.003,0.0002080520877564544,0,1550,5,1550
J_000680,30,0.003,0.00018230387082209388,0,1505,7,1505
J_000681,30,0.003,0.00019994406957727991,0,1550,5,1550
J_000682,30,0.003,0.00020247553298409875,0,1565,2,1565
J_000683,30,0.003,0.0001863855106978379,0,3102,1,1571
J_000684,30,0.003,0.00017339641678341074,0,3102,1,1571
J_000685,30,0.003,0.00018873795741565654,0,1628,0,1628
J_000686,30,0.003,0.00018544756017187467,0,1562,3,1562
J_000687,30,0.003,0.00020439865450720123,0,1550,5,1550
J_000688,30,0.003,0.00019903777720558182,0,1628,0,1628
J_000689,30,0.003,0.00020555072175512264,0,1550,5,1550
J_000690,30,0.003,0.00018950967119505115,0,1562,3,1562
J_000691,30,0.003,0.00021046549693378764,0,1550,5,1550
J_000692,30,0.003,0.00018450804266539853,0,1505,7,1505
J_000693,30,0.003,0.00020107211184152083,0,1565,2,1565
J_000694,30,0.003,0.00020701289274107802,0,1565,2,1565
J_000695,30,0.003,0.00018598336873131463,0,1505,7,1505
J_000696,30,0.003,0.00019809308871455414,0,1559,4,1559
J_000697,30,0.003,0.0001984212606839216,0,1550,5,1550
J_000698,30,0.003,0.00021203779810694535,0,1565,2,1565
J_000699,30,0.003,0.00018637602740642447,0,1559,4,1559
J_000700,30,0.003,0.0001876130889726397,0,3102,1,1571
J_000701,30,0.003,0.00021332848679113322,0,1565,2,1565
J_000702,30,0.003,0.00020202984796717106,0,1550,5,1550
J_000703,30,0.003,0.000192573560103825,0,1550,5,1550
J_000704,30,0.003,0.00017982917252748793,0,3102,1,1571
J_000705,30,0.003,0.00018113014200377776,0,1505,7,1505
J_000706,30,0.003,0.00020082052405167845,0,1565,2,1565
J_000707,30,0.003,0.00018278524502729861,0,1628,0,1628
J_000708,30,0.003,0.00018886643074798707,0,3102,1,1571
J_000709,30,0.003,0.00018222618973841702,0,3102,1,1571
J_000710,30,0.003,0.00019193483556211637,0,1562,3,1562
J_000711,30,0.003,0.0001840439049061652,0,3102,1,1571
J_000712,30,0.003,0.0001868184981375982,0,1628,0,1628
J_000713,30,0.003,0.00019453106841609314,0,1562,3,1562
J_000714,30,0.003,0.0001799901806788704,0,3102,1,1571
J_000715,30,0.003,0.00017102616548143315,0,3102,1,1571
J_000716,30,0.003,0.00019909514907078885,0,1565,2,1565
J_000717,30,0.003,0.00018628944493337052,0,3102,6,1531
J_000718,30,0.003,0.00021075008290323717,0,1565,2,1565
J_000719,30,0.003,0.00020515752606893307,0,1565,2,1565
J_000720,30,0.003,0.00019434548078537886,0,1550,5,1550
J_000721,30,0.003,0.00020640095591595523,0,1565,2,1565
J_000722,30,0.003,0.0001803196958481815,0,3102,1,1571
J_000723,30,0.003,0.00020306789316154456,0,1628,0,1628
J_000724,30,0.003,0.00018614043372530028,0,1628,0,1628
J_000725,30,0.003,0.00018493783797703768,0,1559,4,1559
J_000726,30,0.003,0.00020354635290525803,0,1565,2,1565
J_000727,30,0.003,0.0002104192870229628,0,1550,5,1550
J_000728,30,0.003,0.0001776238654724842,0,3102,6,1531
J_000729,30,0.003,0.00020053422541505532,0,1550,5,1550
J_000730,30,0.003,0.00019781836100985737,0,1559,4,1559
J_000731,30,0.003,0.00019171228863271915,0,1562,3,1562
J_000732,30,0.003,0.00019248593188102178,0,1628,0,1628
J_000733,30,0.003,0.00018433454257751734,0,3102,6,1531
J_000734,30,0.003,0.00021772310964496345,0,1565,2,1565
J_000735,30,0.003,0.0001915145760960022,0,1628,0,1628
J_000736,30,0.003,0.0001714036003646829,0,1505,7,1505
J_000737,30,0.003,0.0001856821059052471,0,3102,6,1531
J_000738,30,0.003,0.00017977066992097077,0,1505,7,1505
J_000739,30,0.003,0.0001731677900291737,0,3102,6,1531
J_000740,30,0.003,0.00020807621855266082,0,1565,2,1565
J_000741,30,0.003,0.00018368919586853535,0,3102,6,1531
J_000742,30,0.003,0.0002159902327348913,0,1550,5,1550
J_000743,30,0.003,0.00020040780845033664,0,1550,5,1550
J_000744,30,0.003,0.00017682180127468196,0,1505,7,1505
J_000745,30,0.003,0.00018207550078287951,0,3102,6,1531
J_000746,30,0.003,0.0002149718106194463,0,1565,2,1565
J_000747,30,0.003,0.00021476479885517398,0,1565,2,1565
J_000748,30,0.003,0.00017307814448981466,0,1505,7,1505
J_000749,30,0.003,0.00019834901075467456,0,1550,5,1550
J_000750,30,0.003,0.00019315082874250944,0,1559,4,1559
J_000751,30,0.003,0.0002008744811554722,0,1628,0,1628
J_000752,30,0.003,0.0002020272356131244,0,1550,5,1550
J_000753,30,0.003,0.0002049101246209408,0,1550,5,1550
J_000754,30,0.003,0.00018107240632303685,0,1505,7,1505
J_000755,30,0.003,0.0001881702405700533,0,1559,4,1559
J_000756,30,0.003,0.00019317423122738878,0,1559,4,1559
J_000757,30,0.003,0.0001829223042863055,0,3102,6,1531
J_000758,30,0.003,0.00018544104513913248,0,3102,6,1531
J_000759,30,0.003,0.00019716648973527507,0,1559,4,1559
J_000760,30,0.003,0.00019415537634938208,0,1562,3,1562
J_000761,30,0.003,0.00020201084452985628,0,1550,5,1550
J_000762,30,0.003,0.0001984530700337521,0,1550,5,1550
J_000763,30,0.003,0.00019031761213481328,0,1562,3,1562
J_000764,30,0.003,0.00018431317250944715,0,1559,4,1559
J_000765,30,0.003,0.00020612950364881289,0,1565,2,1565
J_000766,30,0.003,0.00021785587730440193,0,1565,2,1565
J_000767,30,0.003,0.0001989133069174195,0,1550,5,1550
J_000768,30,0.003,0.00018817307128597837,0,1562,3,1562
J_000769,30,0.003,0.00018960749473954502,0,1559,4,1559
J_000770,30,0.003,0.0001858841582019167,0,1559,4,1559
J_000771,30,0.003,0.00018741543252278998,0,1562,3,1562
J_000772,30,0.003,0.00018393081732095298,0,1559,4,1559
J_000773,30,0.003,0.0002069380306360838,0,1565,2,1565
J_000774,30,0.003,0.00018214500412399695,0,3102,1,1571
J_000775,30,0.003,0.0001857140850442508,0,1559,4,1559
J_000776,30,0.003,0.00020767754507054732,0,1562,3,1562
J_000777,30,0.003,0.00017722998597022733,0,3102,1,1571
J_000778,30,0.003,0.0001790163460112824,0,1505,7,1505
J_000779,30,0.003,0.000184855946381365,0,1559,4,1559
J_000780,30,0.003,0.00018959847320829159,0,3102,6,1531
J_000781,30,0.003,0.0001816656243584644,0,1562,3,1562
J_000782,30,0.003,0.00017705300258362284,0,1505,7,1505
J_000783,30,0.003,0.0001911428879556114,0,3102,6,1531
J_000784,30,0.003,0.00017822524272132178,0,3102,1,1571
J_000785,30,0.003,0.00019690954935163574,0,1628,0,1628
J_000786,30,0.003,0.00019863460904742227,0,1550,5,1550
J_000787,30,0.003,0.00018498404424362823,0,1559,4,1559
J_000788,30,0.003,0.00017921862774895086,0,1505,7,1505
J_000789,30,0.003,0.0001874242337933733,0,1559,4,1559
J_000790,30,0.003,0.0001861211935994899,0,3102,6,1531
J_000791,30,0.003,0.00018428975786115358,0,1505,7,1505
J_000792,30,0.003,0.00018728916501868076,0,1628,0,1628
J_000793,30,0.003,0.0001768272338319076,0,3102,6,1531
J_000794,30,0.003,0.00019886117777309783,0,1628,0,1628
J_000795,30,0.003,0.00018686202619204144,0,3102,1,1571
J_000796,30,0.003,0.00018521168784393414,0,3102,1,1571
J_000797,30,0.003,0.00017925859742387953,0,1505,7,1505
J_000798,30,0.003,0.00019392202466652736,0,1550,5,1550
J_000799,30,0.003,0.00019776504438091385,0,1559,4,1559
J_000800,30,0.003,0.00019797253391492858,0,1550,5,1550
J_000801,30,0.003,0.00019030775399836563,0,1562,3,1562
J_000802,30,0.003,0.00019467693233237872,0,1550,5,1550
J_000803,30,0.003,0.00017888607782999582,0,3102,1,1571
J_000804,30,0.003,0.00019568795407209154,0,1628,0,1628
J_000805,30,0.003,0.0002102765875099967,0,1565,2,1565
J_000806,30,0.003,0.00018500814823081165,0,1505,7,1505
J_000807,30,0.003,0.00018399977832371015,0,3102,6,1531
J_000808,30,0.003,0.0001785228155111862,0,3102,1,1571
J_000809,30,0.003,0.00019864951063793565,0,1628,0,1628
J_000810,30,0.003,0.00018826210612109086,0,1562,3,1562
J_000811,30,0.003,0.00019602156050057076,0,1628,0,1628
J_000812,30,0.003,0.00017837902912106463,0,1505,7,1505
J_000813,30,0.003,0.00019891663137780566,0,1565,2,1565
J_000814,30,0.003,0.0001948730523180729,0,1550,5,1550
J_000815,30,0.003,0.00020532370211071843,0,1565,2,1565
J_000816,30,0.003,0.000199809765240452,0,1565,2,1565
J_000817,30,0.003,0.00020894230970939593,0,1565,2,1565
J_000818,30,0.003,0.0001821576214425383,0,3102,1,1571
J_000819,30,0.003,0.00019366179672968307,0,1562,3,1562
J_000820,30,0.003,0.00018948430279309134,0,1628,0,1628
J_000821,30,0.003,0.00019785170036218754,0,1550,5,1550
J_000822,30,0.003,0.0001787315925406533,0,1505,7,1505
J_000823,30,0.003,0.0001803785110282861,0,3102,6,1531
J_000824,30,0.003,0.00018086943026903506,0,3102,1,1571
J_000825,30,0.003,0.0001785938559497741,0,3102,1,1571
J_000826,30,0.003,0.00019852274784798527,0,1562,3,1562
J_000827,30,0.003,0.00018821674627101482,0,3102,1,1571
J_000828,30,0.003,0.00019559676273284244,0,1550,5,1550
J_000829,30,0.003,0.00019123529725414382,0,1628,0,1628
J_000830,30,0.003,0.00017842060052469818,0,1505,7,1505
J_000831,30,0.003,0.00017644666110277728,0,3102,1,1571
J_000832,30,0.003,0.00017996498060349347,0,1505,7,1505
J_000833,30,0.003,0.0001913705341585235,0,1559,4,1559
J_000834,30,0.003,0.0002089198568465843,0,1550,5,1550
J_000835,30,0.003,0.00018520234201599848,0,1559,4,1559
J_000836,30,0.003,0.00018649449889674964,0,3102,6,1531
J_000837,30,0.003,0.00018459273918670162,0,1559,4,1559
J_000838,30,0.003,0.00018712494952158196,0,3102,6,1531
J_000839,30,0.003,0.00018246867235637915,0,3102,1,1571
J_000840,30,0.003,0.00018706947540423973,0,1562,3,1562
J_000841,30,0.003,0.00018986751545510392,0,1562,3,1562
J_000842,30,0.003,0.0001869070277265163,0,3102,6,1531
J_000843,30,0.003,0.0001812149779988496,0,1505,7,1505
J_000844,30,0.003,0.00018937689259777474,0,1628,0,1628
J_000845,30,0.003,0.0001860955104223013,0,3102,6,1531
J_000846,30,0.003,0.00018727375745082367,0,1559,4,1559
J_000847,30,0.003,0.00018330596162050827,0,3102,1,1571
J_000848,30,0.003,0.00020206003630935496,0,1565,2,1565
J_000849,30,0.003,0.00017635176180460073,0,3102,6,1531
J_000850,30,0.003,0.00019499907191641389,0,1562,3,1562
J_000851,30,0.003,0.00019810961300046275,0,1559,4,1559
J_000852,30,0.003,0.00018007310836458501,0,3102,1,1571
J_000853,30,0.003,0.00022062716553744742,0,1565,2,1565
J_000854,30,0.003,0.00018878406721777017,0,1562,3,1562
J_000855,30,0.003,0.00019264752527483212,0,3102,6,1531
J_000856,30,0.003,0.00018556309758361502,0,3102,6,1531
J_000857,30,0.003,0.00019981592992170583,0,1550,5,1550
J_000858,30,0.003,0.00019693798095876035,0,1565,2,1565
J_000859,30,0.003,0.00020358994797451218,0,1565,2,1565
J_000860,30,0.003,0.00021362941417978447,0,1550,5,1550
J_000861,30,0.003,0.00018048695896180406,0,3102,6,1531
J_000862,30,0.003,0.0001891522680545761,0,1562,3,1562
J_000863,30,0.003,0.0002053801206705765,0,1550,5,1550
J_000864,30,0.003,0.00018876067326121406,0,1559,4,1559
J_000865,30,0.003,0.00020405343414024022,0,1565,2,1565
J_000866,30,0.003,0.0001952608944830325,0,1550,5,1550
J_000867,30,0.003,0.00019247312063977744,0,1628,0,1628
J_000868,30,0.003,0.00017967633675557013,0,1559,4,1559
J_000869,30,0.003,0.00017984703237124199,0,3102,6,1531
J_000870,30,0.003,0.0001884645109259599,0,1505,7,1505
J_000871,30,0.003,0.0001819227714117836,0,1562,3,1562
J_000872,30,0.003,0.000183319058715871,0,3102,1,1571
J_000873,30,0.003,0.00018796107983279868,0,1562,3,1562
J_000874,30,0.003,0.00017927314941170827,0,3102,6,1531
J_000875,30,0.003,0.00018649470179760359,0,3102,6,1531
J_000876,30,0.003,0.00018969360074856662,0,1559,4,1559
J_000877,30,0.003,0.00018829608252670147,0,1562,3,1562
J_000878,30,0.003,0.00018350619876567569,0,3102,6,1531
J_000879,30,0.003,0.00020759953599297861,0,1565,2,1565
J_000880,30,0.003,0.0001914273631876091,0,1562,3,1562
J_000881,30,0.003,0.00018824257839405631,0,1562,3,1562
J_000882,30,0.003,0.00018862809467706882,0,1562,3,1562
J_000883,30,0.003,0.0001935488885772081,0,1562,3,1562
J_000884,30,0.003,0.00019865290648257868,0,1550,5,1550
J_000885,30,0.003,0.0001976663341163024,0,1550,5,1550
J_000886,30,0.003,0.00017949422524457181,0,3102,1,1571
J_000887,30,0.003,0.00019493335598178618,0,1550,5,1550
J_000888,30,0.003,0.00019727504205439093,0,1550,5,1550
J_000889,30,0.003,0.00018495612114868086,0,3102,1,1571
J_000890,30,0.003,0.00018427480372283972,0,1505,7,1505
J_000891,30,0.003,0.0001996890963467763,0,1562,3,1562
J_000892,30,0.003,0.00019797846537404517,0,1559,4,1559
J_000893,30,0.003,0.00018965041186439822,0,1628,0,1628
J_000894,30,0.003,0.00019370852280569352,0,1559,4,1559
J_000895,30,0.003,0.00019588444203790144,0,1550,5,1550
J_000896,30,0.003,0.0001834345150156133,0,3102,1,1571
